time,unix,hex,rat,channel,msg,summary,len
"2026-07-29 16:56:46",1.78533340614E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=525 PCI=133 RSRP=-95 RSRQ=0 RSSI=-82",40
"2026-07-29 16:56:52",1.785333412265E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=40992 PCI=1",36
"2026-07-29 16:56:52",1.785333412265E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=40740 PCI=135",36
"2026-07-29 16:56:52",1.785333412265E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=455 earfcn=40740 sfn=36261 tac=0x458E cid=0x316DF16 band=38 plmn=250-01",26
"2026-07-29 16:56:52",1.785333412265E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=40740 PCI=135 RSRP=-84 RSRQ=0 RSSI=-82",40
"2026-07-29 16:56:52",1.785333412265E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=40740 PCI=135",36
"2026-07-29 16:56:52",1.785333412265E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=391 earfcn=40740 sfn=36485 tac=0x458E cid=0x316DF15 band=38 plmn=250-01",26
"2026-07-29 16:56:52",1.785333412265E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=40740 PCI=135 RSRP=-97 RSRQ=0 RSSI=-82",40
"2026-07-29 16:56:52",1.785333412265E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 16:56:52",1.785333412265E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 16:56:52",1.785333412265E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 16:56:52",1.785333412265E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 16:56:52",1.785333412265E9,0xB197,LTE,"ML1 SCell Info","ML1 SCell Info","EARFCN=375 PCI=133",36
"2026-07-29 16:56:52",1.785333412265E9,0xB0C1,LTE_RRC,"","LTE RRC MIB","",11
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SIB1","pdu=3 pci=156 earfcn=375 sfn=4517 tac=0x458E cid=0x316DF19 band=1 plmn=250-01",18
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SystemInformation (decode failed)","pdu=3 pci=156 earfcn=375 sfn=0",49
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SI [sib5]","pdu=3 pci=156 earfcn=375 sfn=0",41
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"BCCH-DL-SCH","SI [sib7]","pdu=3 pci=156 earfcn=375 sfn=0",69
"2026-07-29 16:56:52",1.785333412265E9,0xB17F,LTE,"ML1 SCell Meas/Eval","ML1 SCell Meas/Eval","EARFCN=375 PCI=133 RSRP=-80 RSRQ=0 RSSI=-79",40
"2026-07-29 16:56:52",1.785333412265E9,0xB0C2,LTE_RRC,"","LTE RRC Serving Cell Info","",29
"2026-07-29 16:56:52",1.785333412265E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 16:56:52",1.785333412265E9,0x7130,UMTS,"","UMTS GMM/SM OTA","",3
"2026-07-29 16:56:52",1.785333412265E9,0xB0ED,LTE_NAS,"","LTE NAS EMM Plain OTA Out","",150
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"UL-CCCH","UL-CCCH","pdu=10 pci=156 earfcn=375 sfn=0",6
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"DL-CCCH","DL-CCCH","pdu=8 pci=156 earfcn=375 sfn=4630",37
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",161
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"DL-DCCH","DL-DCCH","pdu=9 pci=156 earfcn=375 sfn=4852",12
"2026-07-29 16:56:52",1.785333412265E9,0xB0EA,LTE_NAS,"","LTE NAS EMM Sec OTA In","",13
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB0C0,LTE_RRC,"UL-DCCH","UL-DCCH (MeasurementReport?)","pdu=11 pci=156 earfcn=375 sfn=0",30
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:52",1.785333412265E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
"2026-07-29 16:56:53",1.785333413811E9,0xB193,LTE,"ML1 SCell Meas Resp","ML1 SCell Meas Resp","v59 EARFCN=375 cells=1",164
